DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2016,111375.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2017,113616.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2018,116863.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2019,118908.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2020,114766.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2021,121178.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2022,129372.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2023,134797.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Finland,2024,135467.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2015,1159070.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2016,1178256.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2017,1208982.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2018,1243065.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2019,1271780.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2020,1191918.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2021,1272360.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,France,2022,1377070.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2015,32027.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2016,33723.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2017,35638.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2018,37687.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2019,39978.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2020,33045.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2021,41380.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2022,50728.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Croatia,2023,56533.8,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2015,56578.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2016,59457.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2017,64627.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2018,67969.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2019,73403.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2020,67104.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2021,73407.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Hungary,2022,83507.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2015,84470.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2016,89080.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2017,92862.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2018,98016.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2019,101979.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2020,92505.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2021,104199.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2022,122915.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Ireland,2023,136200.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2015,8034.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2016,9809.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2017,11609.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2018,11743.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2019,11472.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2020,9462.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2021,11060.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2022,13913.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2023,14964.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Iceland,2024,15690.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2015,1015428.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2016,1029343.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2017,1056495.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2018,1077803.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2019,1087379.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2020,965722.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2021,1035958.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2022,1179567.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Italy,2023,1257106.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2015,22937.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2016,24056.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2017,25725.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2018,27319.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2019,28656.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2020,28068.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2021,31730.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2022,38343.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Lithuania,2023,41665.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2015,18148.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2016,18899.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2017,19777.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2018,20910.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2019,21666.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2020,20369.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2021,22976.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2022,25347.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Luxembourg,2023,26841.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2015,14703.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2016,15328.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2017,16260.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2018,17282.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2019,17852.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2020,17046.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2021,18689.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Latvia,2022,22963.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2015,3665.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2016,3810.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2017,4077.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2018,4367.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2019,4579.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2020,3518.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2021,4338.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2022,5421.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Montenegro,2023,6530.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2015,6309.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2016,6515.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2017,6748.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2018,7156.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2019,7484.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2020,7190.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2021,8079.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2022,9287.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,North Macedonia,2023,10062.5,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2015,5745.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2016,5943.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2017,6449.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2018,7021.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2019,7469.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2020,5835.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2021,6587.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2022,8344.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Malta,2023,9656.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2015,303545.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2016,309721.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2017,320945.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2018,335967.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2019,348862.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2020,332800.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2021,355383.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Netherlands,2022,404734.0,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2015,135761.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2016,136668.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2017,141655.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2018,143175.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2019,144207.2,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2020,130830.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2021,149634.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2022,162737.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Norway,2023,150039.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2015,254648.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2016,251395.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2017,278490.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2018,295050.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2019,308810.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2020,297554.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2021,324806.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2022,379147.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Poland,2023,425503.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2015,122329.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2016,127447.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2017,134028.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2018,140437.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2019,146606.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2020,129684.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2021,139821.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Portugal,2022,166851.3,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2015,95886.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2016,101589.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2017,114040.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2018,126844.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2019,135180.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2020,131512.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2021,147003.8,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Romania,2022,176318.2,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2015,25773.0,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2016,26108.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2017,27998.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2018,29943.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2019,31459.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2020,31453.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2021,35549.6,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2022,41606.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Serbia,2023,46355.7,p,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2015,200484.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2016,204926.8,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2017,209808.1,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2018,205931.3,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2019,206389.5,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2020,204821.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2021,228596.7,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Sweden,2022,237913.4,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2015,21989.9,,
ESTAT:NAMA_10_CO3_P3$DEFAULTVIEW(1.0),18/06/25 11:00:00,Annual,"Current prices, million euro",Total,Slovenia,2016,22863.7,,
